Engineering Stress	Engineering Strain
684997166.7	0.440237202
684989957	0.440266071
685081847.7	0.440299405
685083609.3	0.440328274
685053727.6	0.440356845
684989235.7	0.440383929
684937562.7	0.440414286
684973613.8	0.440444643
685051003.6	0.440474702
685057172	0.44050506
685056852.2	0.440535417
685040027.8	0.440563988
685084250.9	0.440596131
685147780.5	0.44062619
685150504.5	0.44065506
685081767	0.440682143
685003576.2	0.440710714
685037303.8	0.440741071
685098591.4	0.440772917
685089858.4	0.440801786
685114774.2	0.440831845
685071672.9	0.440860714
685082087.8	0.44089256
685228135.3	0.440922917
685196409.5	0.440953274
685161159.5	0.440981845
685046517	0.441008929
685060697.1	0.441039286
685114453.4	0.441069643
685150504.5	0.4411
685116456.1	0.44113006
685099953.4	0.441158929
685096668.5	0.441188988
685225731.2	0.441221131
685245759.9	0.44125119
685183751.8	0.44128006
685082488.4	0.441307143
685083850.4	0.4413375
685111088.7	0.44136756
685154991	0.441396429
685109887.1	0.441426786
685148422	0.441455357
685118779.6	0.441485714
685299997.3	0.441519048
685283733.9	0.441549405
685255853.9	0.441578274
685144415.8	0.441603571
685133681	0.441633929
685154029.6	0.441664286
685221325.3	0.441694643
685193365.6	0.441723214
685220043.9	0.441753571
685206264.3	0.441782143
685291264.3	0.441815774
685353672.9	0.441846131
685327396.1	0.44187619
685233582.4	0.441903274
685165405.9	0.441932143
685248724	0.4419625
685277565.4	0.44199256
685272037.6	0.442021429
685282532.3	0.442051786
685279247.3	0.442080357
685345821.7	0.442113988
685448207.9	0.442144048
685379629.9	0.442172917
685327636.2	0.442201488
685229497.3	0.442228571
685285656.8	0.442258929
685356637.1	0.442290774
685344700.7	0.442319643
685364248.2	0.442349702
685321547.5	0.442378571
685314177.4	0.442410417
685445724	0.442442262
685396934.6	0.442471131
685379629.9	0.442499702
685273239.2	0.442526786
685291024.2	0.442557143
685360242.8	0.4425875
685408471.3	0.442619345
685380831.5	0.442647917
685364809.1	0.442676786
685341175.6	0.442706845
685452613.8	0.442738988
685478971.3	0.442769048
685450129.9	0.442797917
685336929.2	0.442825
685362886.2	0.442855357
685403664	0.442885417
685452293	0.44291756
685447165.8	0.442946131
685409432.8	0.442975
685385718.6	0.443003571
685514621.9	0.443035417
685571102.2	0.443065774
685563411.3	0.443096131
685445163.1	0.443121429
685416241.9	0.443151786
685449729.4	0.443182143
685530804.7	0.443213988
685503245.5	0.443242857
685458381.7	0.443271429
685478810.9	0.443301786
685552916.7	0.443333631
685620772.4	0.443363988
685592893.4	0.443394048
685517185.5	0.443421429
685454055.6	0.44345
685490908.6	0.443480357
685529202.5	0.443510714
685548189.1	0.443540774
685526959.7	0.443569643
685503245.5	0.4436
685576309.1	0.44363006
685671965.1	0.443661905
685638157.7	0.443692262
685600584.2	0.443719345
685506850.4	0.443748214
685468316.3	0.443776786
685571262.5	0.443808631
685599542.1	0.4438375
685573184.6	0.443867857
685547629	0.443896429
685605390.7	0.443928274
685703610.2	0.443960119
685671404.1	0.443988988
685643284.9	0.44401756
685511336.9	0.444044643
685511657.7	0.444073512
685621493.7	0.444106845
685632709.7	0.444135417
685642483	0.444165774
685593213.3	0.444194643
685643925.6	0.444226488
685712022.4	0.444256845
685706414	0.444285417
685694156.8	0.444315774
685582718.6	0.444341369
685612040.3	0.444371429
685685103.9	0.444403571
685720914.9	0.444433631
685687026.9	0.4444625
685701207	0.44449256
685740702.5	0.444522917
685769864.7	0.44455506
685768261.6	0.444583631
685749195.3	0.444613988
685673808.2	0.444641071
685640560.9	0.444669643
685713864.7	0.444701488
685786287.6	0.444731845
685768983	0.444762202
685787569.9	0.444790774
685779798.4	0.444821131
685792536.7	0.444851488
685812645.2	0.444881845
685807277.8	0.444911905
685745028.7	0.444938988
685664995.5	0.444967857
685688708.8	0.444998214
685800227.6	0.44503006
685794299.3	0.445060417
685807277.8	0.445088988
685733733	0.445117857
685778276	0.445149702
685828187.3	0.445179762
685809120.1	0.445208631
685755764.3	0.445237202
685722517	0.445264286
685694317.2	0.445294643
685775392.5	0.445326488
685793498.2	0.445356845
685825062.7	0.445387202
685786688.2	0.445415774
685745589.6	0.445444643
685901651.4	0.445476488
685901571.7	0.445506845
685871048.4	0.445535417
685778757.2	0.4455625
685773709.7	0.445592857
685822979.4	0.445624702
685826103.9	0.445651786
685846853.9	0.445683631
685824662.2	0.4457125
685846372.8	0.44574256
685980964.2	0.445774702
685986652.3	0.445804762
685954285.8	0.445833631
685861995.5	0.445860714
685818172.9	0.445891071
685880260.8	0.445921131
685918635.3	0.44595
685909102.2	0.445980357
685921119.2	0.446008929
685918956.1	0.446039286
686012208.8	0.446072619
686046257.2	0.446102976
686033518.8	0.446131845
685954526.9	0.446158929
685894200.7	0.4461875
685925525.1	0.446217857
686014051.1	0.446248214
686018377.2	0.446278274
686048259.9	0.446308631
685994422.9	0.4463375
686064763.4	0.446369345
686110908.6	0.446399702
686078622.8	0.446429762
686010766.1	0.446455357
685901411.3	0.446484226
685959654.1	0.446514286
686052665.8	0.446546131
686041770.6	0.446576488
686065323.5	0.446606845
686052986.6	0.446635417
686085592.3	0.44666756
686123165.8	0.446697619
686122525.1	0.446726488
686062279.6	0.44675506
685965021.5	0.446782143
686008603	0.4468125
686051944.4	0.446844345
686075658.6	0.446873214
686113632.6	0.446903274
686073255.4	0.446933631
686065644.3	0.446963988
686189580.6	0.446994345
686205042.1	0.447024702
686152327.1	0.447053274
686044334.2	0.447080357
686082788.5	0.447110714
686118680.1	0.447141071
686171955.2	0.447171131
686150805.6	0.447201488
686129815.4	0.447230357
686083990.1	0.447260417
686234603.9	0.44729256
686243096.8	0.447322619
686260160.4	0.447351488
686134141.6	0.447378571
686109947.1	0.447408929
686168190	0.447438988
686224109.3	0.447469345
686195268.8	0.447498214
686170993.7	0.447528571
686157134.4	0.447557143
686259519.7	0.447588988
686321367.4	0.447620833
686278266.1	0.447649702
686193025.1	0.447676786
686157214.2	0.447705357
686186215.9	0.447735714
686234684.6	0.447766071
686201998.2	0.447794643
686214735.7	0.447825
686189820.8	0.447853571
686307748.2	0.447887202
686344681	0.44791756
686310632.6	0.447947619
686244858.4	0.447975
686161780.5	0.448003571
686201197.1	0.448033929
686252629.9	0.448064286
686249104.8	0.448092857
686266730.3	0.448123214
686272978.5	0.448151786
686314237.5	0.448183631
686434568.1	0.448215476
686401401.4	0.448244345
686347804.7	0.448272917
686224991	0.4483
686287479.4	0.448330357
686326254.5	0.448360714
686336028.7	0.448391071
686359020.6	0.448421429
686343799.3	0.44845
686345802	0.448481845
686482716.8	0.44851369
686466613.8	0.44854256
686422150.5	0.448571131
686298294.8	0.448598214
686343638.9	0.448628571
686373681.9	0.448658929
686430081.5	0.448689286
686406929.2	0.448719345
686421429.2	0.448748214
686377367.4	0.448778571
686518046.6	0.448810417
686508432.8	0.448838988
686472221.3	0.448869345
686371037.6	0.448896429
686362866.5	0.448925
686398596.8	0.448956845
686500101.3	0.448988988
686471500.9	0.44901756
686438493.7	0.449046429
686417263.4	0.449075
686485280.5	0.449106845
686504748.2	0.449137202
686500341.4	0.44916756
686408210.6	0.449194643
686365991	0.449223214
686376725.8	0.449253571
686493291.2	0.449285417
686500582.4	0.449315774
686449789.4	0.449344345
686397715.9	0.449373214
686438093.2	0.44940506
686540718.6	0.449435417
686542000.9	0.449465476
686471580.6	0.449492857
686382494.6	0.449521429
686423752.7	0.449551786
686519569	0.449583631
686528141.6	0.449612202
686478069.9	0.449641071
686447627.2	0.449669643
686524616.5	0.449701488
686625719.5	0.449733333
686615304.7	0.44976369
686573886.2	0.449790774
686471180.1	0.449819643
686482235.7	0.449848214
686537595	0.44988006
686582858.4	0.449908929
686532066.3	0.4499375
686532387.1	0.449967857
686583018.8	0.449998214
686691653.2	0.45003006
686701667.6	0.450060417
686672666.7	0.450088988
686564752.7	0.450116071
686529262.5	0.450144643
686636054.7	0.450178274
686665936.4	0.450207143
686614423.8	0.450235714
686625319	0.450266071
686650795.7	0.450296131
686768723.1	0.450328274
686776894.3	0.450358333
686737398.7	0.450387202
686620352.2	0.450414286
686615785.8	0.450442857
686692134.4	0.450474702
686750937.3	0.45050506
686739481.2	0.450535417
686716969.5	0.450563988
686702789.4	0.450594345
686809260.8	0.45062619
686815189.1	0.450656548
686762393.4	0.450685417
686703830.6	0.450710714
686662972.2	0.450741071
686700786.7	0.450771429
686780980.3	0.450803274
686757346.8	0.450831845
686777054.7	0.450862202
686789712.4	0.45089256
686887931.9	0.450924405
686836979.4	0.450953274
686841706.1	0.450981845
686782662.2	0.451010417
686720013.4	0.451039286
686777294.8	0.451069643
686859811.8	0.451101488
686850679.2	0.45113006
686857489.2	0.451160417
686851880.8	0.451190774
686868705.2	0.451221131
686909723.1	0.45125119
686890976.7	0.45128006
686845231.2	0.451308631
686761992.8	0.451335714
686792917.6	0.451366071
686886490.1	0.451397917
686895622.8	0.451428274
686909322.6	0.451458631
686876235.7	0.451487202
686903554.7	0.45151756
686965081.5	0.451547917
686996646.1	0.451578274
686938563.6	0.451606845
686840344.1	0.451633929
686839383.5	0.451664286
686901391.6	0.451696131
686902833.3	0.451724702
686920298.4	0.45175506
686893700.7	0.451783929
686881682.8	0.4518125
686987994.6	0.451846131
687043914	0.45187619
686987593.2	0.45190506
686913008.1	0.451932143
686868384.4	0.4519625
686889454.3	0.45199256
686941448	0.452021429
686945213.3	0.452051786
686953304.7	0.452082143
686914370.1	0.452110714
687046637.1	0.452144048
687073555.6	0.452174405
687066905.9	0.452203274
686976297.5	0.452230357
686898667.6	0.452258929
686936320.8	0.452289286
687010666.7	0.452319643
686998649.6	0.45235
687027009.9	0.452378571
686989276	0.452408929
687064342.3	0.452440774
687146379	0.452471131
687128353.9	0.45250119
687029492.8	0.452528274
686941127.2	0.452555655
686973493.7	0.452585714
687083649.6	0.452617857
687061217.7	0.452647917
687104560	0.452678274
687069149.6	0.452707143
687085412.2	0.452738988
687192925.6	0.452769048
687161040.3	0.452797917
687073636.2	0.452826488
686973573.5	0.452853571
687033979.4	0.452883929
687084611.1	0.452915774
687105601.3	0.452944643
687131958.8	0.452976488
687120983	0.45300506
687112731.2	0.453035417
687197892.5	0.453067262
687163203.4	0.453096131
687126510.8	0.453124702
687033017.9	0.453151786
687057933.7	0.453182143
687092862.9	0.4532125
687138448	0.45324256
687154230.3	0.453272917
687142453.4	0.453303274
687108244.6	0.453331845
687211190.9	0.453363988
687207025.1	0.453394048
687190041.2	0.453422917
687112491	0.45345
687074517	0.453480357
687116977.6	0.453510714
687193886.2	0.453540774
687169532.3	0.453571131
687178905	0.453599702
687122345	0.453628571
687231299.3	0.453660417
687283453.4	0.453690774
687284815.4	0.453721131
687204461.5	0.453748214
687104639.8	0.453776786
687199013.4	0.453807143
687210310	0.453838988
687199974.9	0.453867857
687215597.7	0.453896429
687188518.8	0.453925
687277845.9	0.453958631
687346904.1	0.453988988
687357319	0.45401756
687306206.1	0.454046131
687226172	0.454075
687249325.3	0.454105357
687283934.6	0.454135417
687273119.2	0.454164286
687293628.1	0.454194643
687296112	0.454223214
687353633.5	0.454256845
687452493.7	0.454286905
687401060.9	0.454317262
687360122.8	0.454344345
687258698.9	0.454371429
687284655.9	0.454401786
687320786.7	0.454433631
687339293	0.4544625
687336088.7	0.45449256
687330400.5	0.454521429
687310853	0.454551786
687462508.1	0.454585119
687450651.4	0.454613988
687418605.7	0.45464256
687314938.2	0.454669643
687302280.5	0.4547
687311573.5	0.454730357
687357638.9	0.454760417
687348185.5	0.454789286
687331281.4	0.454819643
687322870.1	0.454848214
687462267.9	0.454881845
687469077.1	0.454911905
687441678.3	0.454940774
687337611.1	0.454967857
687304523.3	0.454998214
687349628.1	0.455026786
687408190.9	0.455058631
687407870.1	0.4550875
687383676.5	0.45511756
687367172.9	0.455146429
687458422	0.455179762
687523233.9	0.455210119
687507131.7	0.455238988
687413558.2	0.455266071
687349067.2	0.455294643
687381513.4	0.455325
687467795.7	0.455356845
687507772.4	0.455385417
687468836.9	0.455415774
687451452.5	0.455444643
687492069.9	0.455476488
687570501.8	0.455506845
687538776	0.455536905
687478210.6	0.455563988
687391607.5	0.455592857
687453215.1	0.455623214
687509374.6	0.45565506
687558804.7	0.455683631
687509214.2	0.455713988
687468436.4	0.45574256
687457140.7	0.455772917
687574106.6	0.455804762
687573305.6	0.455833631
687532447.1	0.455862202
687434948.9	0.455889286
687466513.4	0.455919643
687517305.6	0.455951488
687569139.8	0.455981845
687538535.8	0.456010417
687491589.6	0.456039286
687558804.7	0.456069643
687618970.4	0.456101488
687636034.1	0.456131845
687613282.3	0.456160417
687515142.5	0.4561875
687511858.4	0.456217857
687530845	0.456248214
687623457	0.45628006
687590289.4	0.456307143
687546226.7	0.4563375
687576029.6	0.45636756
687661510.8	0.456399702
687705092.3	0.456429762
687703009.9	0.456458631
687600624.6	0.456487202
687556161.3	0.456514286
687586845	0.456546131
687668640.7	0.456576488
687637637.1	0.456605357
687633310.9	0.456633929
687641802.9	0.456664286
687710219.5	0.456696131
687798184.6	0.456727976
687748113.8	0.456756845
687664795.7	0.456783929
687600143.4	0.4568125
687656383.5	0.456842857
687752119.2	0.456874702
687733853	0.456903274
687738099.5	0.456933631
687690672	0.4569625
687787129	0.456994345
687836799.3	0.457024702
687774711.5	0.457054762
687717029.6	0.457082143
687624258.1	0.457109226
687661991	0.457141071
687751318.1	0.457171429
687744267.9	0.457201488
687738579.7	0.457230357
687735295.7	0.457260417
687794018.8	0.45729256
687806115.6	0.457322619
687785045.7	0.457351488
687757807.3	0.45738006
687686666.7	0.457407143
687669281.4	0.4574375
687801789.4	0.457469345
687813726.7	0.457499702
687814527.8	0.45753006
687799386.2	0.457558631
687805875.4	0.457588988
687883906.8	0.457619345
687851460.6	0.457649702
687823420.3	0.457678274
687738660.4	0.457705357
687725681.9	0.457734226
687825904.1	0.45776756
687853863.8	0.457797917
687881903.2	0.457828274
687831592.3	0.457856845
687826224.9	0.457887202
687875334.2	0.45791756
687935419.4	0.457947619
687871008.1	0.457976488
687818132.6	0.458003571
687777354.8	0.458032143
687833674.7	0.458063988
687887991.9	0.458094345
687873010.8	0.458124702
687911545.7	0.458153274
687836319	0.458182143
687941508.1	0.458213988
688007681.9	0.458245833
687994302.9	0.458274702
687916593.2	0.458301786
687852341.4	0.458330357
687871969.5	0.458360714
687924845	0.458391071
687899048.4	0.458421131
687933416.7	0.458451488
687904735.7	0.458478571
687975396.1	0.458512202
688039487.5	0.45854256
688043893.4	0.458572619
687957851.3	0.4586
687866441.8	0.458628571
687876135.3	0.458657143
687959052.9	0.458688988
687942709.7	0.458717857
687964100.4	0.458748214
687932936.4	0.458776786
687976438.2	0.458808631
688105661.3	0.458840476
687969467.7	0.458870833
687900329.7	0.458897917
687783924.7	0.458925
687850178.3	0.458955357
687915070.8	0.458987202
687931894.3	0.459016071
687986612	0.459046131
687962498.2	0.459076488
688012649.6	0.459106845
688101896.1	0.45913869
688119200.7	0.45916756
688079543.9	0.459196131
687955127.2	0.459223214
687979963.3	0.459253571
688039086.9	0.459283929
688098931.9	0.459313988
688088596.8	0.459344345
688115996.4	0.459373214
688102457	0.459403274
688228636.2	0.459435417
